,0,1,2,3
1367,"Jan 27, 2022, 1:00:00",SHIBUSDT,0.01,0.03
1368,"Jan 27, 2022, 1:00:00",LTCUSDT,0.01,0.03
1369,"Jan 27, 2022, 1:00:00",BCHUSDT,0.01,0.03
1370,"Jan 27, 2022, 1:00:00",XRPUSDT,0.01,0.03
1371,"Jan 27, 2022, 1:00:00",ETHUSDT,0.01,0.03
1372,"Jan 27, 2022, 1:00:00",XBTUSDT,0.01,0.03
1373,"Jan 27, 2022, 1:00:00",SOLUSD,0.01,0.03
1374,"Jan 27, 2022, 1:00:00",LINKUSD,0.01,0.03
1375,"Jan 27, 2022, 1:00:00",EOSUSD,0.01,0.03
1376,"Jan 27, 2022, 1:00:00",AXSUSD,-0.0311,-0.0933
1377,"Jan 27, 2022, 1:00:00",DOTUSD,0.01,0.03
1378,"Jan 27, 2022, 1:00:00",BNBUSD,0.01,0.03
1379,"Jan 27, 2022, 1:00:00",DOGEUSD,0.01,0.03
1380,"Jan 27, 2022, 1:00:00",ADAUSD,0.01,0.03
1381,"Jan 27, 2022, 1:00:00",AVAXUSD,0.01,0.03
1382,"Jan 27, 2022, 1:00:00",LUNAUSD,0.01,0.03
1383,"Jan 27, 2022, 1:00:00",MATICUSDT,0.01,0.03
1384,"Jan 27, 2022, 1:00:00",XBTEUR,-0.0043,-0.0129
1385,"Jan 27, 2022, 1:00:00",SOLUSDT,0.01,0.03
1386,"Jan 27, 2022, 1:00:00",BNBUSDT,-0.095,-0.285
1387,"Jan 27, 2022, 1:00:00",ADAUSDT,0.01,0.03
1388,"Jan 27, 2022, 1:00:00",DOTUSDT,0.01,0.03
1389,"Jan 27, 2022, 1:00:00",DOGEUSDT,0.01,0.03
1390,"Jan 27, 2022, 1:00:00",LTCUSD,0.01,0.03
1391,"Jan 27, 2022, 1:00:00",BCHUSD,0.01,0.03
1392,"Jan 27, 2022, 1:00:00",XRPUSD,0.01,0.03
1393,"Jan 27, 2022, 1:00:00",ETHUSD,0.0239,0.0717
1394,"Jan 27, 2022, 1:00:00",XBTUSD,0.0056,0.0168
1395,"Jan 27, 2022, 5:00:00",MANAUSDT,0.01,0.03
1396,"Jan 27, 2022, 5:00:00",SANDUSDT,0.01,0.03
1397,"Jan 27, 2022, 5:00:00",FTMUSDT,0.01,0.03
1398,"Jan 27, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1399,"Jan 27, 2022, 5:00:00",LTCUSDT,0.01,0.03
1400,"Jan 27, 2022, 5:00:00",BCHUSDT,0.01,0.03
1401,"Jan 27, 2022, 5:00:00",XRPUSDT,0.01,0.03
1402,"Jan 27, 2022, 5:00:00",ETHUSDT,0.01,0.03
1403,"Jan 27, 2022, 5:00:00",XBTUSDT,0.01,0.03
1404,"Jan 27, 2022, 5:00:00",SOLUSD,0.01,0.03
1405,"Jan 27, 2022, 5:00:00",LINKUSD,0.01,0.03
1406,"Jan 27, 2022, 5:00:00",EOSUSD,0.01,0.03
1407,"Jan 27, 2022, 5:00:00",AXSUSD,-0.0531,-0.1593
1408,"Jan 27, 2022, 5:00:00",DOTUSD,0.01,0.03
1409,"Jan 27, 2022, 5:00:00",BNBUSD,0.01,0.03
1410,"Jan 27, 2022, 5:00:00",DOGEUSD,0.0176,0.0528
1411,"Jan 27, 2022, 5:00:00",ADAUSD,0.01,0.03
1412,"Jan 27, 2022, 5:00:00",AVAXUSD,0.01,0.03
1413,"Jan 27, 2022, 5:00:00",LUNAUSD,0.01,0.03
1414,"Jan 27, 2022, 5:00:00",MATICUSDT,0.01,0.03
1415,"Jan 27, 2022, 5:00:00",XBTEUR,-0.0074,-0.0222
1416,"Jan 27, 2022, 5:00:00",SOLUSDT,0.01,0.03
1417,"Jan 27, 2022, 5:00:00",BNBUSDT,-0.033,-0.099
1418,"Jan 27, 2022, 5:00:00",ADAUSDT,0.01,0.03
1419,"Jan 27, 2022, 5:00:00",DOTUSDT,0.01,0.03
1420,"Jan 27, 2022, 5:00:00",DOGEUSDT,0.01,0.03
1421,"Jan 27, 2022, 5:00:00",LTCUSD,0.01,0.03
1422,"Jan 27, 2022, 5:00:00",BCHUSD,0.01,0.03
1423,"Jan 27, 2022, 5:00:00",XRPUSD,0.01,0.03
1424,"Jan 27, 2022, 5:00:00",ETHUSD,0.01,0.03
1425,"Jan 27, 2022, 5:00:00",XBTUSD,-0.0053,-0.0159
1426,"Jan 26, 2022, 9:00:00",MANAUSDT,-0.0151,-0.0453
1427,"Jan 26, 2022, 9:00:00",SANDUSDT,0.01,0.03
1428,"Jan 26, 2022, 9:00:00",FTMUSDT,0.01,0.03
1429,"Jan 26, 2022, 9:00:00",SHIBUSDT,0.01,0.03
1430,"Jan 26, 2022, 9:00:00",LTCUSDT,0.01,0.03
1431,"Jan 26, 2022, 9:00:00",BCHUSDT,0.01,0.03
1432,"Jan 26, 2022, 9:00:00",XRPUSDT,0.01,0.03
1433,"Jan 26, 2022, 9:00:00",ETHUSDT,0.01,0.03
1434,"Jan 26, 2022, 9:00:00",XBTUSDT,0.01,0.03
1435,"Jan 26, 2022, 9:00:00",SOLUSD,0.01,0.03
1436,"Jan 26, 2022, 9:00:00",LINKUSD,0.01,0.03
1437,"Jan 26, 2022, 9:00:00",EOSUSD,0.01,0.03
1438,"Jan 26, 2022, 9:00:00",AXSUSD,-0.0789,-0.2367
1439,"Jan 26, 2022, 9:00:00",DOTUSD,0.01,0.03
1440,"Jan 26, 2022, 9:00:00",BNBUSD,0.01,0.03
1441,"Jan 26, 2022, 9:00:00",DOGEUSD,0.0444,0.1332
1442,"Jan 26, 2022, 9:00:00",ADAUSD,0.01,0.03
1443,"Jan 26, 2022, 9:00:00",AVAXUSD,0.01,0.03
1444,"Jan 26, 2022, 9:00:00",LUNAUSD,0.01,0.03
1445,"Jan 26, 2022, 9:00:00",MATICUSDT,0.01,0.03
1446,"Jan 26, 2022, 9:00:00",XBTEUR,-0.0397,-0.1191
1447,"Jan 26, 2022, 9:00:00",SOLUSDT,0.01,0.03
1448,"Jan 26, 2022, 9:00:00",BNBUSDT,-0.038,-0.114
1449,"Jan 26, 2022, 9:00:00",ADAUSDT,0.01,0.03
1450,"Jan 26, 2022, 9:00:00",DOTUSDT,0.01,0.03
1451,"Jan 26, 2022, 9:00:00",DOGEUSDT,0.01,0.03
1452,"Jan 26, 2022, 9:00:00",LTCUSD,0.01,0.03
1453,"Jan 26, 2022, 9:00:00",BCHUSD,0.01,0.03
1454,"Jan 26, 2022, 9:00:00",XRPUSD,0.01,0.03
1455,"Jan 26, 2022, 9:00:00",ETHUSD,0.01,0.03
1456,"Jan 26, 2022, 9:00:00",XBTUSD,-0.0113,-0.0339
1457,"Jan 26, 2022, 1:00:00",MANAUSDT,0.01,0.03
1458,"Jan 26, 2022, 1:00:00",SANDUSDT,0.01,0.03
1459,"Jan 26, 2022, 1:00:00",FTMUSDT,0.01,0.03
1460,"Jan 26, 2022, 1:00:00",SHIBUSDT,0.01,0.03
1461,"Jan 26, 2022, 1:00:00",LTCUSDT,0.01,0.03
1462,"Jan 26, 2022, 1:00:00",BCHUSDT,0.01,0.03
1463,"Jan 26, 2022, 1:00:00",XRPUSDT,0.01,0.03
1464,"Jan 26, 2022, 1:00:00",ETHUSDT,0.01,0.03
1465,"Jan 26, 2022, 1:00:00",XBTUSDT,0.01,0.03
1466,"Jan 26, 2022, 1:00:00",SOLUSD,0.01,0.03
1467,"Jan 26, 2022, 1:00:00",LINKUSD,0.01,0.03
1468,"Jan 26, 2022, 1:00:00",EOSUSD,0.01,0.03
1469,"Jan 26, 2022, 1:00:00",AXSUSD,-0.015,-0.045
1470,"Jan 26, 2022, 1:00:00",DOTUSD,0.01,0.03
1471,"Jan 26, 2022, 1:00:00",BNBUSD,0.01,0.03
1472,"Jan 26, 2022, 1:00:00",DOGEUSD,0.0441,0.1323
1473,"Jan 26, 2022, 1:00:00",ADAUSD,0.01,0.03
1474,"Jan 26, 2022, 1:00:00",AVAXUSD,0.01,0.03
1475,"Jan 26, 2022, 1:00:00",LUNAUSD,0.01,0.03
1476,"Jan 26, 2022, 1:00:00",MATICUSDT,0.01,0.03
1477,"Jan 26, 2022, 1:00:00",XBTEUR,-0.0504,-0.1512
1478,"Jan 26, 2022, 1:00:00",SOLUSDT,0.01,0.03
1479,"Jan 26, 2022, 1:00:00",BNBUSDT,-0.067,-0.201
1480,"Jan 26, 2022, 1:00:00",ADAUSDT,0.01,0.03
1481,"Jan 26, 2022, 1:00:00",DOTUSDT,0.01,0.03
1482,"Jan 26, 2022, 1:00:00",DOGEUSDT,0.01,0.03
1483,"Jan 26, 2022, 1:00:00",LTCUSD,0.01,0.03
1484,"Jan 26, 2022, 1:00:00",BCHUSD,0.01,0.03
1485,"Jan 26, 2022, 1:00:00",XRPUSD,0.01,0.03
1486,"Jan 26, 2022, 1:00:00",ETHUSD,0.0137,0.0411
1487,"Jan 26, 2022, 1:00:00",XBTUSD,-0.0262,-0.0786
1488,"Jan 26, 2022, 5:00:00",MANAUSDT,0.01,0.03
1489,"Jan 26, 2022, 5:00:00",SANDUSDT,0.01,0.03
1490,"Jan 26, 2022, 5:00:00",FTMUSDT,0.01,0.03
1491,"Jan 26, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1492,"Jan 26, 2022, 5:00:00",LTCUSDT,0.01,0.03
1493,"Jan 26, 2022, 5:00:00",BCHUSDT,0.01,0.03
1494,"Jan 26, 2022, 5:00:00",XRPUSDT,0.01,0.03
1495,"Jan 26, 2022, 5:00:00",ETHUSDT,0.01,0.03
1496,"Jan 26, 2022, 5:00:00",XBTUSDT,0.01,0.03
1497,"Jan 26, 2022, 5:00:00",SOLUSD,0.01,0.03
1498,"Jan 26, 2022, 5:00:00",LINKUSD,0.01,0.03
1499,"Jan 26, 2022, 5:00:00",EOSUSD,0.01,0.03
1500,"Jan 26, 2022, 5:00:00",AXSUSD,0.01,0.03
1501,"Jan 26, 2022, 5:00:00",DOTUSD,0.01,0.03
1502,"Jan 26, 2022, 5:00:00",BNBUSD,0.01,0.03
1503,"Jan 26, 2022, 5:00:00",DOGEUSD,0.0452,0.1356
1504,"Jan 26, 2022, 5:00:00",ADAUSD,0.01,0.03
1505,"Jan 26, 2022, 5:00:00",AVAXUSD,0.01,0.03
1506,"Jan 26, 2022, 5:00:00",LUNAUSD,0.01,0.03
1507,"Jan 26, 2022, 5:00:00",MATICUSDT,0.01,0.03
1508,"Jan 26, 2022, 5:00:00",XBTEUR,-0.0581,-0.1743
1509,"Jan 26, 2022, 5:00:00",SOLUSDT,0.01,0.03
1510,"Jan 26, 2022, 5:00:00",BNBUSDT,-0.058,-0.174
1511,"Jan 26, 2022, 5:00:00",ADAUSDT,0.01,0.03
1512,"Jan 26, 2022, 5:00:00",DOTUSDT,0.01,0.03
1513,"Jan 26, 2022, 5:00:00",DOGEUSDT,0.01,0.03
1514,"Jan 26, 2022, 5:00:00",LTCUSD,0.01,0.03
1515,"Jan 26, 2022, 5:00:00",BCHUSD,0.01,0.03
1516,"Jan 26, 2022, 5:00:00",XRPUSD,0.01,0.03
1517,"Jan 26, 2022, 5:00:00",ETHUSD,0.01,0.03
1518,"Jan 26, 2022, 5:00:00",XBTUSD,-0.0243,-0.0729
1519,"Jan 25, 2022, 9:00:00",MANAUSDT,0.01,0.03
1520,"Jan 25, 2022, 9:00:00",SANDUSDT,0.01,0.03
1521,"Jan 25, 2022, 9:00:00",FTMUSDT,0.01,0.03
1522,"Jan 25, 2022, 9:00:00",SHIBUSDT,0.01,0.03
1523,"Jan 25, 2022, 9:00:00",LTCUSDT,0.01,0.03
1524,"Jan 25, 2022, 9:00:00",BCHUSDT,0.01,0.03
1525,"Jan 25, 2022, 9:00:00",XRPUSDT,0.01,0.03
1526,"Jan 25, 2022, 9:00:00",ETHUSDT,0.01,0.03
1527,"Jan 25, 2022, 9:00:00",XBTUSDT,0.01,0.03
1528,"Jan 25, 2022, 9:00:00",SOLUSD,0.0303,0.0909
1529,"Jan 25, 2022, 9:00:00",LINKUSD,0.01,0.03
1530,"Jan 25, 2022, 9:00:00",EOSUSD,0.01,0.03
1531,"Jan 25, 2022, 9:00:00",AXSUSD,0.01,0.03
1532,"Jan 25, 2022, 9:00:00",DOTUSD,0.01,0.03
1533,"Jan 25, 2022, 9:00:00",BNBUSD,0.01,0.03
1534,"Jan 25, 2022, 9:00:00",DOGEUSD,0.0413,0.1239
1535,"Jan 25, 2022, 9:00:00",ADAUSD,0.01,0.03
1536,"Jan 25, 2022, 9:00:00",AVAXUSD,0.01,0.03
1537,"Jan 25, 2022, 9:00:00",LUNAUSD,0.01,0.03
1538,"Jan 25, 2022, 9:00:00",MATICUSDT,0.01,0.03
1539,"Jan 25, 2022, 9:00:00",XBTEUR,-0.0553,-0.1659
1540,"Jan 25, 2022, 9:00:00",SOLUSDT,0.01,0.03
1541,"Jan 25, 2022, 9:00:00",BNBUSDT,-0.037,-0.111
1542,"Jan 25, 2022, 9:00:00",ADAUSDT,0.01,0.03
1543,"Jan 25, 2022, 9:00:00",DOTUSDT,0.01,0.03
1544,"Jan 25, 2022, 9:00:00",DOGEUSDT,0.01,0.03
1545,"Jan 25, 2022, 9:00:00",LTCUSD,0.01,0.03
1546,"Jan 25, 2022, 9:00:00",BCHUSD,0.01,0.03
1547,"Jan 25, 2022, 9:00:00",XRPUSD,0.01,0.03
1548,"Jan 25, 2022, 9:00:00",ETHUSD,0.0162,0.0486
1549,"Jan 25, 2022, 9:00:00",XBTUSD,-0.0221,-0.0663
1550,"Jan 25, 2022, 1:00:00",MANAUSDT,0.01,0.03
1551,"Jan 25, 2022, 1:00:00",SANDUSDT,0.01,0.03
1552,"Jan 25, 2022, 1:00:00",FTMUSDT,0.01,0.03
1553,"Jan 25, 2022, 1:00:00",SHIBUSDT,0.01,0.03
1554,"Jan 25, 2022, 1:00:00",LTCUSDT,0.01,0.03
1555,"Jan 25, 2022, 1:00:00",BCHUSDT,0.01,0.03
1556,"Jan 25, 2022, 1:00:00",XRPUSDT,0.01,0.03
1557,"Jan 25, 2022, 1:00:00",ETHUSDT,0.01,0.03
1558,"Jan 25, 2022, 1:00:00",XBTUSDT,0.01,0.03
1559,"Jan 25, 2022, 1:00:00",SOLUSD,0.0737,0.2211
1560,"Jan 25, 2022, 1:00:00",LINKUSD,0.0269,0.0807
1561,"Jan 25, 2022, 1:00:00",EOSUSD,0.01,0.03
1562,"Jan 25, 2022, 1:00:00",AXSUSD,0.01,0.03
1563,"Jan 25, 2022, 1:00:00",DOTUSD,0.01,0.03
1564,"Jan 25, 2022, 1:00:00",BNBUSD,0.01,0.03
1565,"Jan 25, 2022, 1:00:00",DOGEUSD,0.0521,0.1563
1566,"Jan 25, 2022, 1:00:00",ADAUSD,0.01,0.03
1567,"Jan 25, 2022, 1:00:00",AVAXUSD,0.01,0.03
1568,"Jan 25, 2022, 1:00:00",LUNAUSD,0.01,0.03
1569,"Jan 25, 2022, 1:00:00",MATICUSDT,0.01,0.03
1570,"Jan 25, 2022, 1:00:00",XBTEUR,-0.0127,-0.0381
1571,"Jan 25, 2022, 1:00:00",SOLUSDT,0.01,0.03
1572,"Jan 25, 2022, 1:00:00",BNBUSDT,-0.018,-0.054
1573,"Jan 25, 2022, 1:00:00",ADAUSDT,0.01,0.03
1574,"Jan 25, 2022, 1:00:00",DOTUSDT,0.01,0.03
1575,"Jan 25, 2022, 1:00:00",DOGEUSDT,0.01,0.03
1576,"Jan 25, 2022, 1:00:00",LTCUSD,0.01,0.03
1577,"Jan 25, 2022, 1:00:00",BCHUSD,0.01,0.03
1578,"Jan 25, 2022, 1:00:00",XRPUSD,0.011,0.033
1579,"Jan 25, 2022, 1:00:00",ETHUSD,0.0309,0.0927
1580,"Jan 25, 2022, 1:00:00",XBTUSD,0.0095,0.0285
1581,"Jan 25, 2022, 5:00:00",MANAUSDT,0.01,0.03
1582,"Jan 25, 2022, 5:00:00",SANDUSDT,0.01,0.03
1583,"Jan 25, 2022, 5:00:00",FTMUSDT,0.01,0.03
1584,"Jan 25, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1585,"Jan 25, 2022, 5:00:00",LTCUSDT,0.01,0.03
1586,"Jan 25, 2022, 5:00:00",BCHUSDT,0.01,0.03
1587,"Jan 25, 2022, 5:00:00",XRPUSDT,0.01,0.03
1588,"Jan 25, 2022, 5:00:00",ETHUSDT,0.01,0.03
1589,"Jan 25, 2022, 5:00:00",XBTUSDT,0.01,0.03
1590,"Jan 25, 2022, 5:00:00",SOLUSD,0.094,0.282
1591,"Jan 25, 2022, 5:00:00",LINKUSD,0.01,0.03
1592,"Jan 25, 2022, 5:00:00",EOSUSD,0.01,0.03
1593,"Jan 25, 2022, 5:00:00",AXSUSD,0.01,0.03
1594,"Jan 25, 2022, 5:00:00",DOTUSD,0.01,0.03
1595,"Jan 25, 2022, 5:00:00",BNBUSD,0.01,0.03
1596,"Jan 25, 2022, 5:00:00",DOGEUSD,0.0578,0.1734
1597,"Jan 25, 2022, 5:00:00",ADAUSD,0.01,0.03
1598,"Jan 25, 2022, 5:00:00",AVAXUSD,0.01,0.03
1599,"Jan 25, 2022, 5:00:00",LUNAUSD,0.01,0.03
1600,"Jan 25, 2022, 5:00:00",MATICUSDT,0.01,0.03
1601,"Jan 25, 2022, 5:00:00",XBTEUR,0.01,0.03
1602,"Jan 25, 2022, 5:00:00",SOLUSDT,0.01,0.03
1603,"Jan 25, 2022, 5:00:00",BNBUSDT,-0.036,-0.108
1604,"Jan 25, 2022, 5:00:00",ADAUSDT,0.01,0.03
1605,"Jan 25, 2022, 5:00:00",DOTUSDT,0.01,0.03
1606,"Jan 25, 2022, 5:00:00",DOGEUSDT,0.01,0.03
1607,"Jan 25, 2022, 5:00:00",LTCUSD,0.01,0.03
1608,"Jan 25, 2022, 5:00:00",BCHUSD,0.01,0.03
1609,"Jan 25, 2022, 5:00:00",XRPUSD,0.0212,0.0636
1610,"Jan 25, 2022, 5:00:00",ETHUSD,0.0716,0.2148
1611,"Jan 25, 2022, 5:00:00",XBTUSD,-0.0062,-0.0186
1612,"Jan 24, 2022, 9:00:00",MANAUSDT,0.01,0.03
1613,"Jan 24, 2022, 9:00:00",SANDUSDT,0.01,0.03
1614,"Jan 24, 2022, 9:00:00",FTMUSDT,0.01,0.03
1615,"Jan 24, 2022, 9:00:00",SHIBUSDT,0.01,0.03
1616,"Jan 24, 2022, 9:00:00",LTCUSDT,0.01,0.03
1617,"Jan 24, 2022, 9:00:00",BCHUSDT,0.01,0.03
1618,"Jan 24, 2022, 9:00:00",XRPUSDT,0.01,0.03
1619,"Jan 24, 2022, 9:00:00",ETHUSDT,0.01,0.03
1620,"Jan 24, 2022, 9:00:00",XBTUSDT,0.01,0.03
1621,"Jan 24, 2022, 9:00:00",SOLUSD,0.0381,0.1143
1622,"Jan 24, 2022, 9:00:00",LINKUSD,0.01,0.03
1623,"Jan 24, 2022, 9:00:00",EOSUSD,0.01,0.03
1624,"Jan 24, 2022, 9:00:00",AXSUSD,0.001,0.003
1625,"Jan 24, 2022, 9:00:00",DOTUSD,0.01,0.03
1626,"Jan 24, 2022, 9:00:00",BNBUSD,0.01,0.03
1627,"Jan 24, 2022, 9:00:00",DOGEUSD,0.0547,0.1641
1628,"Jan 24, 2022, 9:00:00",ADAUSD,0.01,0.03
1629,"Jan 24, 2022, 9:00:00",AVAXUSD,0.01,0.03
1630,"Jan 24, 2022, 9:00:00",LUNAUSD,0.01,0.03
1631,"Jan 24, 2022, 9:00:00",MATICUSDT,0.01,0.03
1632,"Jan 24, 2022, 9:00:00",XBTEUR,0.01,0.03
1633,"Jan 24, 2022, 9:00:00",SOLUSDT,0.01,0.03
1634,"Jan 24, 2022, 9:00:00",BNBUSDT,-0.02,-0.06
1635,"Jan 24, 2022, 9:00:00",ADAUSDT,0.01,0.03
1636,"Jan 24, 2022, 9:00:00",DOTUSDT,0.01,0.03
1637,"Jan 24, 2022, 9:00:00",DOGEUSDT,0.01,0.03
1638,"Jan 24, 2022, 9:00:00",LTCUSD,0.01,0.03
1639,"Jan 24, 2022, 9:00:00",BCHUSD,0.01,0.03
1640,"Jan 24, 2022, 9:00:00",XRPUSD,0.019,0.057
1641,"Jan 24, 2022, 9:00:00",ETHUSD,0.0737,0.2211
1642,"Jan 24, 2022, 9:00:00",XBTUSD,-0.0147,-0.0441
1643,"Jan 24, 2022, 1:00:00",MANAUSDT,0.01,0.03
1644,"Jan 24, 2022, 1:00:00",SANDUSDT,0.01,0.03
1645,"Jan 24, 2022, 1:00:00",FTMUSDT,0.01,0.03
1646,"Jan 24, 2022, 1:00:00",SHIBUSDT,0.01,0.03
1647,"Jan 24, 2022, 1:00:00",LTCUSDT,0.01,0.03
1648,"Jan 24, 2022, 1:00:00",BCHUSDT,0.01,0.03
1649,"Jan 24, 2022, 1:00:00",XRPUSDT,0.01,0.03
1650,"Jan 24, 2022, 1:00:00",ETHUSDT,0.01,0.03
1651,"Jan 24, 2022, 1:00:00",XBTUSDT,0.01,0.03
1652,"Jan 24, 2022, 1:00:00",SOLUSD,0.0132,0.0396
1653,"Jan 24, 2022, 1:00:00",LINKUSD,0.01,0.03
1654,"Jan 24, 2022, 1:00:00",EOSUSD,0.01,0.03
1655,"Jan 24, 2022, 1:00:00",AXSUSD,-0.0392,-0.1176
1656,"Jan 24, 2022, 1:00:00",DOTUSD,0.01,0.03
1657,"Jan 24, 2022, 1:00:00",BNBUSD,0.01,0.03
1658,"Jan 24, 2022, 1:00:00",DOGEUSD,0.0319,0.0957
1659,"Jan 24, 2022, 1:00:00",ADAUSD,0.01,0.03
1660,"Jan 24, 2022, 1:00:00",AVAXUSD,0.01,0.03
1661,"Jan 24, 2022, 1:00:00",LUNAUSD,0.01,0.03
1662,"Jan 24, 2022, 1:00:00",MATICUSDT,0.01,0.03
1663,"Jan 24, 2022, 1:00:00",XBTEUR,0.01,0.03
1664,"Jan 24, 2022, 1:00:00",SOLUSDT,0.01,0.03
1665,"Jan 24, 2022, 1:00:00",BNBUSDT,0.01,0.03
1666,"Jan 24, 2022, 1:00:00",ADAUSDT,0.01,0.03
1667,"Jan 24, 2022, 1:00:00",DOTUSDT,0.01,0.03
1668,"Jan 24, 2022, 1:00:00",DOGEUSDT,0.01,0.03
1669,"Jan 24, 2022, 1:00:00",LTCUSD,0.01,0.03
1670,"Jan 24, 2022, 1:00:00",BCHUSD,0.01,0.03
1671,"Jan 24, 2022, 1:00:00",XRPUSD,0.01,0.03
1672,"Jan 24, 2022, 1:00:00",ETHUSD,0.0233,0.0699
1673,"Jan 24, 2022, 1:00:00",XBTUSD,-0.0182,-0.0546
1674,"Jan 24, 2022, 5:00:00",MANAUSDT,0.01,0.03
1675,"Jan 24, 2022, 5:00:00",SANDUSDT,0.01,0.03
1676,"Jan 24, 2022, 5:00:00",FTMUSDT,0.01,0.03
1677,"Jan 24, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1678,"Jan 24, 2022, 5:00:00",LTCUSDT,0.01,0.03
1679,"Jan 24, 2022, 5:00:00",BCHUSDT,0.01,0.03
1680,"Jan 24, 2022, 5:00:00",XRPUSDT,0.01,0.03
1681,"Jan 24, 2022, 5:00:00",ETHUSDT,0.01,0.03
1682,"Jan 24, 2022, 5:00:00",XBTUSDT,0.01,0.03
1683,"Jan 24, 2022, 5:00:00",SOLUSD,0.01,0.03
1684,"Jan 24, 2022, 5:00:00",LINKUSD,0.01,0.03
1685,"Jan 24, 2022, 5:00:00",EOSUSD,0.01,0.03
1686,"Jan 24, 2022, 5:00:00",AXSUSD,-0.0536,-0.1608
1687,"Jan 24, 2022, 5:00:00",DOTUSD,0.01,0.03
1688,"Jan 24, 2022, 5:00:00",BNBUSD,0.01,0.03
1689,"Jan 24, 2022, 5:00:00",DOGEUSD,0.0212,0.0636
1690,"Jan 24, 2022, 5:00:00",ADAUSD,0.01,0.03
1691,"Jan 24, 2022, 5:00:00",AVAXUSD,0.01,0.03
1692,"Jan 24, 2022, 5:00:00",LUNAUSD,0.01,0.03
1693,"Jan 24, 2022, 5:00:00",MATICUSDT,0.01,0.03
1694,"Jan 24, 2022, 5:00:00",XBTEUR,0.0035,0.0105
1695,"Jan 24, 2022, 5:00:00",SOLUSDT,0.01,0.03
1696,"Jan 24, 2022, 5:00:00",BNBUSDT,0.01,0.03
1697,"Jan 24, 2022, 5:00:00",ADAUSDT,0.01,0.03
1698,"Jan 24, 2022, 5:00:00",DOTUSDT,0.01,0.03
1699,"Jan 24, 2022, 5:00:00",DOGEUSDT,0.01,0.03